url	 address	 price	 size	 exprire_data	 update_date	 object	 sex	 amenities	 electric_price	 water_price	 internet_price	 payment_method	 close_time
https://bds123.vn/can-ho-full-noi-that-tiet-kiem-10-gan-pho-tay-bui-vien-q1-pr158654.html	 168 Đường Cô Giang, Phường Cô Giang, Quận 1, Hồ Chí Minh	 4.7 triệu/tháng	 25	 04/12/2019	 30/11/2019	 	 	 []	 3.500 đồng/Kwh	 100.000 đồng/người	 100.000 đồng	 Thỏa thuận	 
https://bds123.vn/cho-thue-phong-tro-quan-1-25m2-full-nt-gio-giac-tu-do-co-thang-may-pr158472.html	 Hẻm 212 Đường Nguyễn Trãi, Phường Nguyễn Cư Trinh, Quận 1, Hồ Chí Minh	 4.2 triệu/tháng	 25	 03/12/2019	 30/11/2019	 ['Người đi làm', 'Sinh viên']	 	 ['Không chung chủ', 'Có camera', 'Máy giặt', 'Ti vi', 'Nước nóng lạnh', 'Đệm', 'Giường ngủ', 'Tủ quần áo', 'Dịch vụ vệ sinh']	 	 	 	 Thỏa thuận	 
https://bds123.vn/can-ho-mini-moi-full-noi-that-doi-dien-dai-truyen-hinh-htv-quan-1-pr158278.html	 8/19A Đường Đinh Tiên Hoàng, Phường Đa Kao, Quận 1, Hồ Chí Minh	 6.5 triệu/tháng	 25	 02/12/2019	 30/11/2019	 ['Tất cả']	 	 ['Có cửa sổ', 'Không chung chủ', 'Có camera', 'Máy giặt', 'Điều hòa', 'Tủ lạnh', 'Ti vi', 'Nước nóng lạnh', 'Internet tốc độ cao', 'Bếp', 'Đệm', 'Giường ngủ', 'Tủ quần áo', 'Sàn gỗ', 'Dịch vụ vệ sinh', 'Chỗ để xe', 'Công viên', 'Truyền hình cáp', 'Ban công']	 	 	 	 Thỏa thuận	 
https://bds123.vn/phong-tro-cao-cap-trung-tam-quan-1-can-cho-thue-gia-5-trieu-thang-dt-18m2-lh-0913662386-pr155313.html	 319/22 Đường Nguyễn Công Trứ, Phường Nguyễn Thái Bình, Quận 1, Hồ Chí Minh	 5 triệu/tháng	 18	 30/11/2019	 30/11/2019	 ['Tất cả']	 	 ['Có cửa sổ', 'Không chung chủ', 'Điều hòa', 'Nước nóng lạnh', 'Giường ngủ', 'Tủ quần áo', 'Chỗ để xe', 'Ban công', 'Sân phơi']	 	 	 	 Thỏa thuận	 
https://bds123.vn/cho-thue-phong-ktx-cao-cap-full-noi-that-de-tham-quan-1-gia-tu-23-25-trieu-thang-nguoi-pr144353.html	 196/4 Đường Đề Thám, Phường Cầu Ông Lãnh, Quận 1, Hồ Chí Minh	 2.3 triệu/tháng	 18	 30/11/2019	 29/11/2019	 ['Người đi làm', 'Sinh viên']	 	 ['Có cửa sổ', 'Có camera', 'Máy giặt', 'Điều hòa', 'Tủ lạnh', 'Internet tốc độ cao', 'Bếp', 'Đệm', 'Giường ngủ', 'Tủ quần áo', 'Chỗ để xe', 'Công viên', 'Truyền hình cáp', 'Ban công', 'Sân phơi']	 	 	 	 Thỏa thuận	 
https://bds123.vn/chinh-chu-can-cho-thue-phong-tro-vi-tri-phan-ke-binh-quan-1-tphcm-pr157613.html	 Phường Đa Kao, Quận 1, Hồ Chí Minh	 6 triệu/tháng	 30	 28/11/2019	 28/11/2019	 	 	 []	 	 	 	 Thỏa thuận	 
https://bds123.vn/cho-thue-phong-nu-3t2-full-noi-that-nau-an-q3-pr138917.html	 26/45 Đường Đỗ Quang Đẩu, Phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh	 3.5 triệu/tháng	 16	 28/11/2019	 27/11/2019	 ['Tất cả']	 Nữ	 ['Có cửa sổ', 'Máy giặt', 'Điều hòa', 'Tủ lạnh', 'Internet tốc độ cao', 'Bếp', 'Đệm', 'Giường ngủ', 'Tủ quần áo', 'Bàn làm việc', 'Chỗ để xe', 'Ban công', 'Sân phơi']	 3.500 đồng/Kwh	 100.000 đồng/người	 50.000 đồng	 Thỏa thuận	 
https://bds123.vn/phong-20m2-5tr8-day-du-tien-nghi-ngay-tran-hung-dao-quan-1-pr157232.html	 Đường Trần Hưng Đạo, Phường Nguyễn Cư Trinh, Quận 1, Hồ Chí Minh	 5.8 triệu/tháng	 20	 26/11/2019	 26/11/2019	 ['Tất cả']	 	 ['Có cửa sổ', 'Không chung chủ', 'Có camera', 'Tủ lạnh', 'Internet tốc độ cao', 'Giường ngủ', 'Tủ quần áo', 'Dịch vụ vệ sinh', 'Chỗ để xe', 'Ban công']	 	 	 	 Thỏa thuận	 
https://bds123.vn/phong-cho-thue-full-noi-that-bep-wc-rieng-gio-tu-do-bui-vien-q1-pr139544.html	 26/45 Đường Đỗ Quang Đẩu, Phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh	 3.5 triệu/tháng	 16	 26/11/2019	 26/11/2019	 ['Tất cả']	 	 ['Có cửa sổ', 'Không chung chủ', 'Có camera', 'Máy giặt', 'Điều hòa', 'Tủ lạnh', 'Ti vi', 'Nước nóng lạnh', 'Internet tốc độ cao', 'Bếp', 'Đệm', 'Giường ngủ', 'Tủ quần áo', 'Bàn làm việc', 'Dịch vụ vệ sinh', 'Chỗ để xe', 'Công viên', 'Truyền hình cáp', 'Ban công', 'Sân phơi']	 3.500 đồng/Kwh	 100.000 đồng/người	 50.000 đồng	 Thỏa thuận	 
https://bds123.vn/phong-cho-thue-q1-full-nt-tu-do-yen-tinh-pr145318.html	 26/49 Đường Đỗ Quang Đẩu, Phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh	 5.2 triệu/tháng	 20	 24/11/2019	 23/11/2019	 ['Tất cả']	 	 ['Có cửa sổ', 'Không chung chủ', 'Có camera', 'Máy giặt', 'Điều hòa', 'Tủ lạnh', 'Nước nóng lạnh', 'Internet tốc độ cao', 'Bếp', 'Đệm', 'Giường ngủ', 'Tủ quần áo', 'Bàn làm việc', 'Dịch vụ vệ sinh', 'Công viên', 'Ban công', 'Sân phơi']	 3.500 đồng/Kwh	 100.000 đồng/người	 50.000 đồng	 Thỏa thuận	 
