url	 address	 price	 size	 exprire_data	 update_date	 object	 sex	 amenities	 electric_price	 water_price	 internet_price	 payment_method	 close_time
https://bds123.vn/phong-can-ho-dich-vu-moi-xay-121-123-duong-song-hanh-phuong-10-quan-6-pr147398.html	 123 Đường Song Hành, Phường 10, Quận 6, Hồ Chí Minh	 4.5 triệu/tháng	 25	 21/11/2019	 21/11/2019	 	 	 []	 3.500 đồng/Kwh	 20.000 đồng/người	 	 Thỏa thuận	 
https://bds123.vn/cho-thue-phong-moi-100-79-phan-anh-binh-tan-35m2-co-gac-lung-co-ban-cong-co-bao-ve-khoa-van-tay-pr152960.html	 79 Đường Phan Anh, Phường 14, Quận 6, Hồ Chí Minh	 2.5 triệu/tháng	 30	 30/10/2019	 30/10/2019	 ['Tất cả']	 	 ['Có cửa sổ', 'Có gác', 'Không chung chủ', 'Có bảo vệ', 'Có camera', 'Điều hòa', 'Internet tốc độ cao', 'Bếp', 'Dịch vụ vệ sinh', 'Chỗ để xe', 'Ban công', 'Sân phơi']	 	 	 	 Thỏa thuận	 
https://bds123.vn/cho-thue-phong-1-nguoi-o-quan-6-15-trieu-khong-can-coc-pr152014.html	 269/37 Đường Bà Hom, Phường 13, Quận 6, Hồ Chí Minh	 1.5 triệu/tháng	 19	 25/10/2019	 25/10/2019	 ['Người đi làm', 'Sinh viên']	 	 []	 	 	 	 Thỏa thuận	 
https://bds123.vn/cho-thue-nguyen-can-o-tang-2-co-loi-di-rieng-dien-tich-60m-gia-4-trieu-noi-that-co-ban-pr150256.html	 Phường 5, Quận 6, Hồ Chí Minh	 4 triệu/tháng	 60	 13/10/2019	 13/10/2019	 ['Gia đình']	 	 ['Có cửa sổ', 'Không chung chủ', 'Máy giặt', 'Điều hòa', 'Tủ lạnh', 'Internet tốc độ cao', 'Bếp', 'Đệm', 'Bàn làm việc', 'Chỗ để xe', 'Ban công']	 3.500 đồng/Kwh	 20.000 đồng/người	 	 Thỏa thuận	 
https://bds123.vn/cho-thue-phong-tro-cho-sinh-vien-nuva-nguoi-di-lam-nu-quan-6-voi-gia-re-pr149881.html	 Đường Tháp Mười, Phường 2, Quận 6, Hồ Chí Minh	 1.2 triệu/tháng	 11	 10/10/2019	 10/10/2019	 ['Người đi làm', 'Sinh viên']	 Nữ	 []	 	 	 	 Thỏa thuận	 Sau 21h
https://bds123.vn/cho-thue-phong-tro-cho-sinh-vien-nu-va-nguoi-di-lam-nu-quan-6-voi-gia-re-pr146174.html	 Đường Tháp Mười, Phường 2, Quận 6, Hồ Chí Minh	 1.2 triệu/tháng	 10	 10/10/2019	 09/10/2019	 ['Người đi làm', 'Sinh viên']	 Nữ	 []	 	 	 	 Thỏa thuận	 
https://bds123.vn/phong-tro-sach-dep-nhieu-tien-nghi-o-quan-6-pr125749.html	 78D Đường Cao Văn Lầu, Phường 2, Quận 6, Hồ Chí Minh	 1.8 triệu/tháng	 9	 20/09/2019	 19/09/2019	 ['Người đi làm', 'Sinh viên']	 	 ['Có cửa sổ', 'Internet tốc độ cao', 'Dịch vụ vệ sinh', 'Chỗ để xe', 'Công viên', 'Truyền hình cáp', 'Ban công', 'Sân phơi']	 4.000 đồng/Kwh	 100.000 đồng/người	 150.000 đồng	 Thỏa thuận	 Sau 24h
https://bds123.vn/cho-thue-phong-tro-tien-nghi-co-wc-rieng-gia-phai-chang-o-quan-6-pr145041.html	 78D Đường Cao Văn Lầu, Phường 2, Quận 6, Hồ Chí Minh	 2.1 triệu/tháng	 9	 10/09/2019	 10/09/2019	 ['Người đi làm', 'Sinh viên']	 	 ['Có cửa sổ', 'Internet tốc độ cao', 'Dịch vụ vệ sinh', 'Chỗ để xe', 'Công viên', 'Truyền hình cáp', 'Ban công']	 	 100.000 đồng/người	 	 Thỏa thuận	 Sau 23h
https://bds123.vn/cho-thue-phong-tro-gia-dinh-mat-tien-rieng-biet-q6-pr142756.html	 41 cư xá đài ra đa Đường số 10, Phường 13, Quận 6, Hồ Chí Minh	 4 triệu/tháng	 32	 29/08/2019	 28/08/2019	 ['Gia đình']	 	 ['Có cửa sổ', 'Không chung chủ', 'Có camera', 'Nước nóng lạnh', 'Internet tốc độ cao', 'Bếp', 'Chỗ để xe', 'Công viên', 'Truyền hình cáp']	 3.500 đồng/Kwh	 	 	 Thỏa thuận	 
https://bds123.vn/nha-con-phong-trong-trong-khu-dan-cu-an-ninh-pr143648.html	 Đường Phạm Đình Hổ, Phường 6, Quận 6, Hồ Chí Minh	 2.5 triệu/tháng	 18	 25/08/2019	 20/08/2019	 ['Người đi làm', 'Sinh viên']	 	 ['Có cửa sổ', 'Không chung chủ']	 	 	 	 Thỏa thuận	 
