url	 address	 price	 size	 exprire_data	 update_date	 object	 sex	 amenities	 electric_price	 water_price	 internet_price	 payment_method	 close_time
https://bds123.vn/cho-thue-phong-quan-9-30m2-2-cua-so-1-wc-co-bep-nau-an-pr153038.html	 123 Đường Man Thiện, Phường Hiệp Phú, Quận 9, Hồ Chí Minh	 6 triệu/tháng	 30	 02/11/2019	 02/11/2019	 ['Tất cả']	 	 ['Có cửa sổ', 'Không chung chủ', 'Internet tốc độ cao', 'Bếp', 'Sàn gỗ', 'Gym', 'Chỗ để xe', 'Ban công']	 3.000 đồng/Kwh	 100.000 đồng/người	 	 Thỏa thuận	 
https://bds123.vn/phong-tro-do-xuan-hop-gan-nga-4-mk-nga-4-binh-thai-tay-hoa-pr150780.html	 40/21 đường 176 Đường Đỗ Xuân Hợp, Phường Phước Long A, Quận 9, Hồ Chí Minh	 2.7 triệu/tháng	 24	 16/10/2019	 16/10/2019	 ['Tất cả']	 	 ['Có cửa sổ', 'Có gác', 'Không chung chủ', 'Có camera', 'Internet tốc độ cao', 'Bếp', 'Chỗ để xe']	 3.000 đồng/Kwh	 13.000 đồng/người	 	 Thỏa thuận	 
https://bds123.vn/tro-tien-nghi-gia-re-quan-9-thu-duc-pr144952.html	 38B Đường số 147, Phường Phước Long B, Quận 9, Hồ Chí Minh	 1.1 triệu/tháng	 30	 08/09/2019	 08/09/2019	 ['Người đi làm', 'Sinh viên']	 	 ['Có cửa sổ', 'Máy giặt', 'Điều hòa', 'Tủ lạnh', 'Internet tốc độ cao', 'Bếp', 'Đệm', 'Giường ngủ', 'Tủ quần áo', 'Chỗ để xe', 'Ban công', 'Sân phơi']	 	 	 	 Thỏa thuận	 
https://bds123.vn/phong-tro-cao-cap-khu-biet-thu-khang-an-pr142933.html	 24 Đường số 2, Phường Phú Hữu, Quận 9, Hồ Chí Minh	 4 triệu/tháng	 40	 28/08/2019	 28/08/2019	 ['Tất cả']	 	 ['Có cửa sổ', 'Có bảo vệ', 'Có camera', 'Máy giặt', 'Điều hòa', 'Ti vi', 'Nước nóng lạnh', 'Internet tốc độ cao', 'Bếp', 'Đệm', 'Giường ngủ', 'Tủ quần áo', 'Sàn gỗ', 'Bàn làm việc', 'Dịch vụ vệ sinh', 'Chỗ để xe', 'Công viên', 'Truyền hình cáp', 'Ban công', 'Sân phơi']	 	 	 	 Thỏa thuận	 
https://bds123.vn/cho-thue-phong-tro-chung-cu-mini-moi-xay-pr139689.html	 63/12A Đường số 10, Phường Phước Long B, Quận 9, Hồ Chí Minh	 2.5 triệu/tháng	 25	 26/07/2019	 21/07/2019	 ['Tất cả']	 	 ['Có cửa sổ', 'Có gác', 'Không chung chủ', 'Có bảo vệ', 'Có camera', 'Điều hòa', 'Internet tốc độ cao', 'Bếp', 'Chỗ để xe', 'Truyền hình cáp', 'Ban công', 'Sân phơi']	 3.300 đồng/Kwh	 15.000 đồng/m3	 	 Thỏa thuận	 
https://bds123.vn/cho-thue-phong-phong-day-du-noi-that-pr132390.html	 81 Đường Bưng Ông Thoàn, Phường Phú Hữu, Quận 9, Hồ Chí Minh	 3 triệu/tháng	 20	 14/05/2019	 09/05/2019	 	 	 []	 	 	 	 Thỏa thuận	 
https://bds123.vn/cho-thue-phong-o-chung-cu-ehome-1-pr132159.html	 86 Đường Dương Đình Hội, Phường Tăng Nhơn Phú A, Quận 9, Hồ Chí Minh	 3.5 triệu/tháng	 20	 12/05/2019	 07/05/2019	 ['Người đi làm']	 Nữ	 ['Có cửa sổ', 'Bếp', 'Bàn làm việc', 'Chỗ để xe', 'Công viên', 'Ban công', 'Sân phơi']	 	 	 	 Thỏa thuận	 Sau 21h
https://bds123.vn/cho-thue-phong-tro-hem-129-duong-tay-hoa-gan-nga-tu-rmk-pr131831.html	 8C hẻm 129 Đường Tây Hòa, Phường Phước Long A, Quận 9, Hồ Chí Minh	 2.5 triệu/tháng	 25	 08/05/2019	 03/05/2019	 	 	 ['Có cửa sổ', 'Có gác', 'Nước nóng lạnh', 'Internet tốc độ cao', 'Chỗ để xe']	 	 	 	 Thỏa thuận	 
https://bds123.vn/nha-tro-cho-thue-1-phong-ngu-1-gac-xep-noi-that-co-ban-gia-hop-ly-pr131793.html	 32/17 Đường Võ Văn Hát, Phường Long Trường, Quận 9, Hồ Chí Minh	 2 triệu/tháng	 17	 08/05/2019	 03/05/2019	 ['Tất cả']	 	 ['Có cửa sổ', 'Có gác', 'Không chung chủ', 'Có bảo vệ', 'Có camera', 'Internet tốc độ cao', 'Bếp', 'Dịch vụ vệ sinh', 'Chỗ để xe', 'Công viên', 'Ban công']	 3.000 đồng/Kwh	 15.000 đồng/người	 30.000 đồng	 Thỏa thuận	 
https://bds123.vn/cho-sinh-vien-n-thuekhong-tiep-khachgio-giac-qui-dinhsang-5gio-mo-cuatoi-10gio-dong-cua-pr130095.html	 24 Đường Dương Đình Hội, Phường Phước Long B, Quận 9, Hồ Chí Minh	 2 triệu/tháng	 15	 18/04/2019	 13/04/2019	 ['Sinh viên']	 Nữ	 ['Có cửa sổ', 'Có camera', 'Điều hòa', 'Nước nóng lạnh', 'Bếp', 'Giường ngủ', 'Bàn làm việc', 'Sân phơi']	 3.000 đồng/Kwh	 30.000 đồng/người	 	 Thỏa thuận	 
