url	 address	 price	 size	 exprire_data	 update_date	 object	 sex	 amenities	 electric_price	 water_price	 internet_price	 payment_method	 close_time
https://bds123.vn/phong-cho-thue-day-du-tien-nghi-ngay-doan-van-bo-p14-q4-pr154812.html	 576/94 Đường Đoàn Văn Bơ, Phường 14, Quận 4, Hồ Chí Minh	 5 triệu/tháng	 26	 04/12/2019	 30/11/2019	 ['Người đi làm']	 	 ['Có cửa sổ', 'Không chung chủ', 'Có camera', 'Máy giặt', 'Điều hòa', 'Tủ lạnh', 'Ti vi', 'Nước nóng lạnh', 'Internet tốc độ cao', 'Bếp', 'Đệm', 'Giường ngủ', 'Tủ quần áo', 'Bàn làm việc', 'Chỗ để xe', 'Công viên', 'Truyền hình cáp', 'Ban công', 'Sân phơi']	 3.500 đồng/Kwh	 100 đồng/người	 	 Thỏa thuận	 
https://bds123.vn/beebee-homestay-ktx-phong-dorm-bunk-bed-room-ki-tuc-xa-tieu-chuan-can-ho-cao-cap-pr158573.html	 Quận 4, Hồ Chí Minh	 1.5 triệu/tháng	 40	 04/12/2019	 01/12/2019	 ['Người đi làm', 'Sinh viên']	 	 ['Có cửa sổ', 'Không chung chủ', 'Có camera', 'Máy giặt', 'Điều hòa', 'Tủ lạnh', 'Nước nóng lạnh', 'Internet tốc độ cao', 'Bếp', 'Đệm', 'Giường ngủ', 'Tủ quần áo', 'Dịch vụ vệ sinh', 'Chỗ để xe', 'Ban công']	 	 	 	 Thỏa thuận	 
https://bds123.vn/con-1-phong-cho-nam-thue-12m2-gia-1tr8-sach-dep-ko-chung-chu-quan-4-tphcm-gio-giac-tu-do-pr158569.html	 424/27 Đường Nguyễn Tất Thành, Phường 18, Quận 4, Hồ Chí Minh	 2 triệu/tháng	 12	 04/12/2019	 01/12/2019	 ['Người đi làm', 'Sinh viên']	 Nam	 ['Có cửa sổ', 'Không chung chủ', 'Có camera', 'Internet tốc độ cao', 'Chỗ để xe']	 3.500 đồng/Kwh	 100.000 đồng/người	 	 Thỏa thuận	 
https://bds123.vn/cho-thue-phong-day-du-tien-nghi-ngay-trung-tam-quan-4-pr153579.html	 576/94 Đường Đoàn Văn Bơ, Phường 14, Quận 4, Hồ Chí Minh	 5 triệu/tháng	 24	 02/12/2019	 01/12/2019	 ['Người đi làm']	 	 ['Có cửa sổ', 'Có camera', 'Máy giặt', 'Điều hòa', 'Tủ lạnh', 'Ti vi', 'Nước nóng lạnh', 'Internet tốc độ cao', 'Bếp', 'Đệm', 'Giường ngủ', 'Tủ quần áo', 'Bàn làm việc', 'Chỗ để xe', 'Công viên', 'Truyền hình cáp', 'Ban công', 'Sân phơi']	 3.500 đồng/Kwh	 100 đồng/người	 50.000 đồng	 Thỏa thuận	 
https://bds123.vn/cho-thue-can-ho-30m2-day-du-tien-nghi-gan-duong-xom-chieu-q4-1-pr125124.html	 670 Đường Đoàn Văn Bơ, Phường 16, Quận 4, Hồ Chí Minh	 5 triệu/tháng	 30	 04/12/2019	 01/12/2019	 	 	 []	 3.000 đồng/Kwh	 50.000 đồng/người	 150.000 đồng	 Thỏa thuận	 
https://bds123.vn/can-ho-tien-nghi-20m2-co-gac-hem-5m-so-58-ton-that-thuyet-p16-q4-pr157709.html	 58/7 Đường Tôn Thất Thuyết, Phường 16, Quận 4, Hồ Chí Minh	 4 triệu/tháng	 20	 06/12/2019	 01/12/2019	 	 	 []	 3.500 đồng/Kwh	 100.000 đồng/người	 	 Thỏa thuận	 
https://bds123.vn/cho-thue-phong-day-du-tien-nghi-ngay-trung-tam-q4-pr153610.html	 576/94 Đường Đoàn Văn Bơ, Phường 14, Quận 4, Hồ Chí Minh	 4.5 triệu/tháng	 20	 04/12/2019	 01/12/2019	 ['Người đi làm']	 	 ['Có cửa sổ', 'Có camera', 'Máy giặt', 'Điều hòa', 'Tủ lạnh', 'Ti vi', 'Nước nóng lạnh', 'Internet tốc độ cao', 'Bếp', 'Đệm', 'Giường ngủ', 'Tủ quần áo', 'Bàn làm việc', 'Chỗ để xe', 'Công viên', 'Truyền hình cáp', 'Ban công', 'Sân phơi']	 3.500 đồng/Kwh	 100.000 đồng/người	 50.000 đồng	 Thỏa thuận	 
https://bds123.vn/thue-phong-25-trieu-phong-dep-20m2-gan-nha-hang-riverside-q4-pr125722.html	 360 Đường Bến Vân Đồn, Phường 1, Quận 4, Hồ Chí Minh	 2.5 triệu/tháng	 20	 30/11/2019	 30/11/2019	 	 	 []	 3.000 đồng/Kwh	 80.000 đồng/người	 50.000 đồng	 Thỏa thuận	 
https://bds123.vn/q4-ngay-chan-cau-kenh-te-phong-rieng-du-tien-nghi-32tr-thang-pr121224.html	 Đường Bến Vân Đồn, Phường 4, Quận 4, Hồ Chí Minh	 3.2 triệu/tháng	 25	 26/11/2019	 25/11/2019	 ['Tất cả']	 	 ['Không chung chủ', 'Máy giặt', 'Tủ lạnh', 'Nước nóng lạnh', 'Internet tốc độ cao', 'Bếp', 'Đệm', 'Giường ngủ', 'Tủ quần áo', 'Dịch vụ vệ sinh', 'Chỗ để xe']	 	 	 	 Thỏa thuận	 
https://bds123.vn/can-gap-1-ban-o-ghep-can-ho-5-sao-pr156437.html	 Phường 1, Quận 4, Hồ Chí Minh	 2.4 triệu/tháng	 90	 21/11/2019	 21/11/2019	 ['Người đi làm', 'Sinh viên']	 	 ['Có cửa sổ', 'Không chung chủ', 'Có bảo vệ', 'Có camera', 'Máy giặt', 'Điều hòa', 'Tủ lạnh', 'Ti vi', 'Nước nóng lạnh', 'Internet tốc độ cao', 'Bếp', 'Đệm', 'Giường ngủ', 'Tủ quần áo', 'Sàn gỗ', 'Bàn làm việc', 'Dịch vụ vệ sinh', 'Gym', 'Chỗ để xe', 'Công viên', 'Truyền hình cáp', 'Ban công', 'Sân phơi']	 	 	 	 Thỏa thuận	 
