url	 address	 price	 size	 exprire_data	 update_date	 object	 sex	 amenities	 electric_price	 water_price	 internet_price	 payment_method	 close_time
https://bds123.vn/cho-thue-nha-phuong-17-go-vap-35-trieu-thang-pr157683.html	 117/32 Đường Thạnh Lộc 37, Phường Thạnh Lộc, Quận 12, Hồ Chí Minh	 3 triệu/tháng	 35	 04/12/2019	 01/12/2019	 	 	 []	 	 	 	 Thỏa thuận	 
https://bds123.vn/phong-tro-cho-thue-gan-cho-cay-sop-pr158022.html	 Đường Nguyễn Văn Quá, Phường Tân Hưng Thuận, Quận 12, Hồ Chí Minh	 2.6 triệu/tháng	 20	 01/12/2019	 01/12/2019	 ['Người đi làm', 'Gia đình']	 	 ['Có cửa sổ', 'Không chung chủ', 'Internet tốc độ cao', 'Bếp', 'Truyền hình cáp']	 	 	 	 Thỏa thuận	 
https://bds123.vn/phong-tro-sach-dep-gac-suot-3m-x-4m-q12-pr158360.html	 118/6/18, TX38, P. Thạnh Xuân Đường Thạnh Xuân 38, Phường Thạnh Xuân, Quận 12, Hồ Chí Minh	 1.5 triệu/tháng	 12	 03/12/2019	 01/12/2019	 ['Tất cả']	 	 ['Có cửa sổ', 'Có gác', 'Không chung chủ', 'Có bảo vệ', 'Có camera', 'Ti vi', 'Internet tốc độ cao', 'Bếp', 'Công viên', 'Truyền hình cáp']	 3.500 đồng/Kwh	 13.000 đồng/người	 	 Thỏa thuận	 
https://bds123.vn/phong-tro-cho-sinh-vien-nvvpcong-nhan-quan-12-gv-pr156393.html	 5B3 Đường Hà Huy Giáp, Phường Thạnh Xuân, Quận 12, Hồ Chí Minh	 1.8 triệu/tháng	 20	 20/11/2019	 20/11/2019	 ['Tất cả']	 	 ['Có gác', 'Không chung chủ', 'Có camera', 'Máy giặt', 'Điều hòa', 'Tủ lạnh', 'Ti vi', 'Internet tốc độ cao', 'Bếp', 'Đệm', 'Giường ngủ', 'Tủ quần áo', 'Sàn gỗ', 'Bàn làm việc', 'Chỗ để xe', 'Truyền hình cáp', 'Sân phơi']	 	 	 	 Thỏa thuận	 
https://bds123.vn/cho-thue-can-ho-mini-cao-cap-noi-that-moi-100-ngay-cho-cho-quan-12-pr130976.html	 Đường Trung Mỹ Tây 13, Phường Tân Chánh Hiệp, Quận 12, Hồ Chí Minh	 5.5 triệu/tháng	 30	 21/11/2019	 20/11/2019	 ['Tất cả']	 	 ['Có cửa sổ', 'Có gác', 'Không chung chủ', 'Có bảo vệ', 'Có camera', 'Máy giặt', 'Điều hòa', 'Tủ lạnh', 'Ti vi', 'Nước nóng lạnh', 'Internet tốc độ cao', 'Bếp', 'Đệm', 'Giường ngủ', 'Tủ quần áo', 'Bàn làm việc', 'Dịch vụ vệ sinh', 'Chỗ để xe', 'Truyền hình cáp', 'Sân phơi']	 3.500 đồng/Kwh	 	 80.000 đồng	 Thỏa thuận	 
https://bds123.vn/phong-tro-moi-xay-ngay-khu-du-lich-ben-xua-duong-ha-huy-giap-cau-an-loc-nguyen-oanh-pr137213.html	 47/12 Đường Thạnh Lộc 8, Phường Thạnh Lộc, Quận 12, Hồ Chí Minh	 2.7 triệu/tháng	 20	 21/11/2019	 20/11/2019	 ['Tất cả']	 	 ['Có cửa sổ', 'Không chung chủ', 'Có camera', 'Máy giặt', 'Bếp', 'Dịch vụ vệ sinh', 'Chỗ để xe']	 3.500 đồng/Kwh	 60.000 đồng/người	 150.000 đồng	 Thỏa thuận	 
https://bds123.vn/cho-thue-nha-tro-nguyen-tang-phuong-tan-thoi-1-quan-12-pr151531.html	 Khu phố7 Đường Tân Thới Nhất 1, Phường Tân Thới Nhất, Quận 12, Hồ Chí Minh	 3 triệu/tháng	 56	 22/10/2019	 22/10/2019	 	 	 []	 	 	 	 Thỏa thuận	 
https://bds123.vn/cho-thue-phong-hem-1152-25-nguyen-van-qua-dong-hung-thuan-quan-12-pr151209.html	 1152/25 Đường Nguyễn Văn Quá, Phường Đông Hưng Thuận, Quận 12, Hồ Chí Minh	 1.2 triệu/tháng	 13	 19/10/2019	 19/10/2019	 ['Người đi làm', 'Sinh viên']	 	 ['Tủ quần áo', 'Chỗ để xe']	 	 	 	 Thỏa thuận	 
https://bds123.vn/cho-thue-phong-tro-dep-gia-re-p-thanh-loc-q12-gan-cau-an-loc-kdl-ben-xua-pr147138.html	 47/12 Đường Thạnh Lộc 8, Phường Thạnh Lộc, Quận 12, Hồ Chí Minh	 2.9 triệu/tháng	 20	 16/10/2019	 15/10/2019	 	 	 ['Có cửa sổ', 'Không chung chủ', 'Có camera', 'Máy giặt', 'Điều hòa', 'Internet tốc độ cao', 'Bếp', 'Dịch vụ vệ sinh', 'Chỗ để xe', 'Ban công']	 	 	 	 Thỏa thuận	 
https://bds123.vn/phong-tro-quan-12-moi-xay-chinh-chu-pr150473.html	 373/30 Đường Hà Huy Giáp, Phường Thạnh Lộc, Quận 12, Hồ Chí Minh	 2.2 triệu/tháng	 20	 14/10/2019	 14/10/2019	 ['Tất cả']	 	 ['Có cửa sổ', 'Có gác', 'Không chung chủ', 'Có bảo vệ', 'Có camera', 'Internet tốc độ cao', 'Bếp', 'Dịch vụ vệ sinh', 'Chỗ để xe', 'Công viên', 'Ban công', 'Sân phơi']	 3 đồng/Kwh	 70 đồng/người	 70 đồng	 Thỏa thuận	 
